,Hotel_Name,room,clean,staff,service,design,location,breakfast
473,H tel Ad le Jules,0,4,0,0,0,0,0
474,H tel Ad le Jules,0,0,44,0,0,0,0
475,H tel Ad le Jules,0,0,0,3,0,0,0
476,H tel Ad le Jules,0,0,0,0,2,0,0
477,H tel Ad le Jules,0,0,0,0,0,20,0
478,H tel Ad le Jules,0,0,0,0,0,0,8
479,H tel Aiglon Esprit de France,87,0,0,0,0,0,0
480,H tel Aiglon Esprit de France,0,5,0,0,0,0,0
481,H tel Aiglon Esprit de France,0,0,76,0,0,0,0
482,H tel Aiglon Esprit de France,0,0,0,10,0,0,0
483,H tel Aiglon Esprit de France,0,0,0,0,4,0,0
484,H tel Aiglon Esprit de France,0,0,0,0,0,64,0
485,H tel Aiglon Esprit de France,0,0,0,0,0,0,25
486,H tel Amastan Paris,14,0,0,0,0,0,0
487,H tel Amastan Paris,0,1,0,0,0,0,0
488,H tel Amastan Paris,0,0,18,0,0,0,0
489,H tel Amastan Paris,0,0,0,1,0,0,0
490,H tel Amastan Paris,0,0,0,0,0,3,0
491,H tel Amastan Paris,0,0,0,0,0,0,5
492,H tel Arvor Saint Georges,34,0,0,0,0,0,0
493,H tel Arvor Saint Georges,0,3,0,0,0,0,0
494,H tel Arvor Saint Georges,0,0,48,0,0,0,0
495,H tel Arvor Saint Georges,0,0,0,1,0,0,0
496,H tel Arvor Saint Georges,0,0,0,0,5,0,0
497,H tel Arvor Saint Georges,0,0,0,0,0,30,0
498,H tel Arvor Saint Georges,0,0,0,0,0,0,20
499,H tel Balzac,33,0,0,0,0,0,0
500,H tel Balzac,0,2,0,0,0,0,0
501,H tel Balzac,0,0,41,0,0,0,0
502,H tel Balzac,0,0,0,7,0,0,0
503,H tel Balzac,0,0,0,0,3,0,0
504,H tel Balzac,0,0,0,0,0,50,0
505,H tel Balzac,0,0,0,0,0,0,3
506,H tel Barri re Le Fouquet s,8,0,0,0,0,0,0
507,H tel Barri re Le Fouquet s,0,0,7,0,0,0,0
508,H tel Barri re Le Fouquet s,0,0,0,5,0,0,0
509,H tel Barri re Le Fouquet s,0,0,0,0,0,6,0
510,H tel Barri re Le Fouquet s,0,0,0,0,0,0,1
511,H tel Baume,72,0,0,0,0,0,0
512,H tel Baume,0,16,0,0,0,0,0
513,H tel Baume,0,0,91,0,0,0,0
514,H tel Baume,0,0,0,10,0,0,0
515,H tel Baume,0,0,0,0,4,0,0
516,H tel Baume,0,0,0,0,0,62,0
517,H tel Baume,0,0,0,0,0,0,12
518,H tel Beauchamps,78,0,0,0,0,0,0
519,H tel Beauchamps,0,4,0,0,0,0,0
520,H tel Beauchamps,0,0,80,0,0,0,0
521,H tel Beauchamps,0,0,0,11,0,0,0
522,H tel Beauchamps,0,0,0,0,1,0,0
523,H tel Beauchamps,0,0,0,0,0,103,0
524,H tel Beauchamps,0,0,0,0,0,0,12
525,H tel Bedford,121,0,0,0,0,0,0
526,H tel Bedford,0,11,0,0,0,0,0
527,H tel Bedford,0,0,128,0,0,0,0
528,H tel Bedford,0,0,0,17,0,0,0
529,H tel Bedford,0,0,0,0,0,98,0
530,H tel Bedford,0,0,0,0,0,0,28
531,H tel Bel Ami,20,0,0,0,0,0,0
532,H tel Bel Ami,0,4,0,0,0,0,0
533,H tel Bel Ami,0,0,43,0,0,0,0
534,H tel Bel Ami,0,0,0,5,0,0,0
535,H tel Bel Ami,0,0,0,0,1,0,0
536,H tel Bel Ami,0,0,0,0,0,33,0
537,H tel Bel Ami,0,0,0,0,0,0,10
538,H tel Belloy Saint Germain By Happyculture,17,0,0,0,0,0,0
539,H tel Belloy Saint Germain By Happyculture,0,0,30,0,0,0,0
540,H tel Belloy Saint Germain By Happyculture,0,0,0,2,0,0,0
541,H tel Belloy Saint Germain By Happyculture,0,0,0,0,0,39,0
542,H tel Belloy Saint Germain By Happyculture,0,0,0,0,0,0,6
543,H tel Bourgogne Montana by MH,49,0,0,0,0,0,0
544,H tel Bourgogne Montana by MH,0,3,0,0,0,0,0
545,H tel Bourgogne Montana by MH,0,0,56,0,0,0,0
546,H tel Bourgogne Montana by MH,0,0,0,6,0,0,0
547,H tel Bourgogne Montana by MH,0,0,0,0,2,0,0
548,H tel Bourgogne Montana by MH,0,0,0,0,0,49,0
549,H tel Bourgogne Montana by MH,0,0,0,0,0,0,18
550,H tel Brighton Esprit de France,121,0,0,0,0,0,0
551,H tel Brighton Esprit de France,0,7,0,0,0,0,0
552,H tel Brighton Esprit de France,0,0,120,0,0,0,0
553,H tel Brighton Esprit de France,0,0,0,18,0,0,0
554,H tel Brighton Esprit de France,0,0,0,0,1,0,0
555,H tel Brighton Esprit de France,0,0,0,0,0,112,0
556,H tel Brighton Esprit de France,0,0,0,0,0,0,31
557,H tel California Champs Elys es,48,0,0,0,0,0,0
558,H tel California Champs Elys es,0,6,0,0,0,0,0
559,H tel California Champs Elys es,0,0,74,0,0,0,0
560,H tel California Champs Elys es,0,0,0,7,0,0,0
561,H tel California Champs Elys es,0,0,0,0,1,0,0
562,H tel California Champs Elys es,0,0,0,0,0,63,0
563,H tel California Champs Elys es,0,0,0,0,0,0,19
564,H tel Champs lys es Plaza,26,0,0,0,0,0,0
565,H tel Champs lys es Plaza,0,1,0,0,0,0,0
566,H tel Champs lys es Plaza,0,0,30,0,0,0,0
567,H tel Champs lys es Plaza,0,0,0,7,0,0,0
568,H tel Champs lys es Plaza,0,0,0,0,1,0,0
569,H tel Champs lys es Plaza,0,0,0,0,0,14,0
570,H tel Champs lys es Plaza,0,0,0,0,0,0,4
571,H tel Chaplain Paris Rive Gauche,63,0,0,0,0,0,0
572,H tel Chaplain Paris Rive Gauche,0,6,0,0,0,0,0
573,H tel Chaplain Paris Rive Gauche,0,0,52,0,0,0,0
574,H tel Chaplain Paris Rive Gauche,0,0,0,2,0,0,0
575,H tel Chaplain Paris Rive Gauche,0,0,0,0,0,47,0
576,H tel Chaplain Paris Rive Gauche,0,0,0,0,0,0,26
577,H tel Concorde Montparnasse,172,0,0,0,0,0,0
578,H tel Concorde Montparnasse,0,18,0,0,0,0,0
579,H tel Concorde Montparnasse,0,0,128,0,0,0,0
580,H tel Concorde Montparnasse,0,0,0,22,0,0,0
581,H tel Concorde Montparnasse,0,0,0,0,2,0,0
582,H tel Concorde Montparnasse,0,0,0,0,0,160,0
583,H tel Concorde Montparnasse,0,0,0,0,0,0,58
584,H tel Crayon Rouge by Elegancia,29,0,0,0,0,0,0
585,H tel Crayon Rouge by Elegancia,0,1,0,0,0,0,0
586,H tel Crayon Rouge by Elegancia,0,0,39,0,0,0,0
587,H tel Crayon Rouge by Elegancia,0,0,0,5,0,0,0
588,H tel Crayon Rouge by Elegancia,0,0,0,0,5,0,0
589,H tel Crayon Rouge by Elegancia,0,0,0,0,0,38,0
590,H tel Crayon Rouge by Elegancia,0,0,0,0,0,0,15
591,H tel Cristal Champs Elys es,26,0,0,0,0,0,0
592,H tel Cristal Champs Elys es,0,3,0,0,0,0,0
593,H tel Cristal Champs Elys es,0,0,33,0,0,0,0
594,H tel Cristal Champs Elys es,0,0,0,6,0,0,0
595,H tel Cristal Champs Elys es,0,0,0,0,1,0,0
596,H tel Cristal Champs Elys es,0,0,0,0,0,39,0
597,H tel Cristal Champs Elys es,0,0,0,0,0,0,3
598,H tel D Aubusson,105,0,0,0,0,0,0
599,H tel D Aubusson,0,4,0,0,0,0,0
600,H tel D Aubusson,0,0,144,0,0,0,0
601,H tel D Aubusson,0,0,0,35,0,0,0
602,H tel D Aubusson,0,0,0,0,1,0,0
603,H tel D Aubusson,0,0,0,0,0,94,0
604,H tel D Aubusson,0,0,0,0,0,0,21
605,H tel Da Vinci Spa,40,0,0,0,0,0,0
606,H tel Da Vinci Spa,0,2,0,0,0,0,0
607,H tel Da Vinci Spa,0,0,82,0,0,0,0
608,H tel Da Vinci Spa,0,0,0,11,0,0,0
609,H tel Da Vinci Spa,0,0,0,0,1,0,0
610,H tel Da Vinci Spa,0,0,0,0,0,53,0
611,H tel Da Vinci Spa,0,0,0,0,0,0,11
612,H tel De Buci by MH,9,0,0,0,0,0,0
613,H tel De Buci by MH,0,0,19,0,0,0,0
614,H tel De Buci by MH,0,0,0,3,0,0,0
615,H tel De Buci by MH,0,0,0,0,1,0,0
616,H tel De Buci by MH,0,0,0,0,0,30,0
617,H tel De Buci by MH,0,0,0,0,0,0,9
618,H tel De Castiglione,83,0,0,0,0,0,0
619,H tel De Castiglione,0,6,0,0,0,0,0
620,H tel De Castiglione,0,0,37,0,0,0,0
621,H tel De Castiglione,0,0,0,2,0,0,0
622,H tel De Castiglione,0,0,0,0,0,67,0
623,H tel De Castiglione,0,0,0,0,0,0,17
624,H tel De Sers Champs Elys es Paris,25,0,0,0,0,0,0
625,H tel De Sers Champs Elys es Paris,0,2,0,0,0,0,0
626,H tel De Sers Champs Elys es Paris,0,0,29,0,0,0,0
627,H tel De Sers Champs Elys es Paris,0,0,0,5,0,0,0
628,H tel De Sers Champs Elys es Paris,0,0,0,0,3,0,0
629,H tel De Sers Champs Elys es Paris,0,0,0,0,0,20,0
630,H tel De Sers Champs Elys es Paris,0,0,0,0,0,0,15
631,H tel De Vend me,17,0,0,0,0,0,0
632,H tel De Vend me,0,2,0,0,0,0,0
633,H tel De Vend me,0,0,25,0,0,0,0
634,H tel De Vend me,0,0,0,5,0,0,0
635,H tel De Vend me,0,0,0,0,0,31,0
636,H tel De Vend me,0,0,0,0,0,0,8
637,H tel Diva Opera,81,0,0,0,0,0,0
638,H tel Diva Opera,0,8,0,0,0,0,0
639,H tel Diva Opera,0,0,80,0,0,0,0
640,H tel Diva Opera,0,0,0,7,0,0,0
641,H tel Diva Opera,0,0,0,0,0,52,0
642,H tel Diva Opera,0,0,0,0,0,0,6
643,H tel Du Jeu De Paume,32,0,0,0,0,0,0
644,H tel Du Jeu De Paume,0,1,0,0,0,0,0
645,H tel Du Jeu De Paume,0,0,45,0,0,0,0
646,H tel Du Jeu De Paume,0,0,0,1,0,0,0
647,H tel Du Jeu De Paume,0,0,0,0,3,0,0
648,H tel Du Jeu De Paume,0,0,0,0,0,53,0
649,H tel Du Jeu De Paume,0,0,0,0,0,0,7
650,H tel Duc De St Simon,32,0,0,0,0,0,0
651,H tel Duc De St Simon,0,0,40,0,0,0,0
652,H tel Duc De St Simon,0,0,0,7,0,0,0
653,H tel Duc De St Simon,0,0,0,0,1,0,0
654,H tel Duc De St Simon,0,0,0,0,0,28,0
655,H tel Duc De St Simon,0,0,0,0,0,0,19
656,H tel Duo,60,0,0,0,0,0,0
657,H tel Duo,0,2,0,0,0,0,0
658,H tel Duo,0,0,85,0,0,0,0
659,H tel Duo,0,0,0,8,0,0,0
660,H tel Duo,0,0,0,0,3,0,0
661,H tel Duo,0,0,0,0,0,94,0
662,H tel Duo,0,0,0,0,0,0,14
663,H tel Elysees Mermoz,25,0,0,0,0,0,0
664,H tel Elysees Mermoz,0,7,0,0,0,0,0
665,H tel Elysees Mermoz,0,0,39,0,0,0,0
666,H tel Elysees Mermoz,0,0,0,4,0,0,0
667,H tel Elysees Mermoz,0,0,0,0,1,0,0
668,H tel Elysees Mermoz,0,0,0,0,0,43,0
669,H tel Elysees Mermoz,0,0,0,0,0,0,11
670,H tel Etoile Saint Honor by Happyculture,55,0,0,0,0,0,0
671,H tel Etoile Saint Honor by Happyculture,0,2,0,0,0,0,0
672,H tel Etoile Saint Honor by Happyculture,0,0,71,0,0,0,0
673,H tel Etoile Saint Honor by Happyculture,0,0,0,7,0,0,0
674,H tel Etoile Saint Honor by Happyculture,0,0,0,0,2,0,0
675,H tel Etoile Saint Honor by Happyculture,0,0,0,0,0,47,0
676,H tel Etoile Saint Honor by Happyculture,0,0,0,0,0,0,15
677,H tel Exquis by Elegancia,64,0,0,0,0,0,0
678,H tel Exquis by Elegancia,0,1,0,0,0,0,0
679,H tel Exquis by Elegancia,0,0,66,0,0,0,0
680,H tel Exquis by Elegancia,0,0,0,2,0,0,0
681,H tel Exquis by Elegancia,0,0,0,0,15,0,0
682,H tel Exquis by Elegancia,0,0,0,0,0,37,0
683,H tel Exquis by Elegancia,0,0,0,0,0,0,11
684,H tel F licien by Elegancia,18,0,0,0,0,0,0
685,H tel F licien by Elegancia,0,0,26,0,0,0,0
686,H tel F licien by Elegancia,0,0,0,5,0,0,0
687,H tel F licien by Elegancia,0,0,0,0,2,0,0
688,H tel F licien by Elegancia,0,0,0,0,0,11,0
689,H tel F licien by Elegancia,0,0,0,0,0,0,8
690,H tel Fabric,42,0,0,0,0,0,0
691,H tel Fabric,0,4,0,0,0,0,0
692,H tel Fabric,0,0,47,0,0,0,0
693,H tel Fabric,0,0,0,5,0,0,0
694,H tel Fabric,0,0,0,0,6,0,0
695,H tel Fabric,0,0,0,0,0,15,0
696,H tel Fabric,0,0,0,0,0,0,16
697,H tel France d Antin Op ra,11,0,0,0,0,0,0
698,H tel France d Antin Op ra,0,0,18,0,0,0,0
699,H tel France d Antin Op ra,0,0,0,1,0,0,0
700,H tel France d Antin Op ra,0,0,0,0,0,17,0
701,H tel France d Antin Op ra,0,0,0,0,0,0,6
702,H tel Gustave,75,0,0,0,0,0,0
703,H tel Gustave,0,5,0,0,0,0,0
704,H tel Gustave,0,0,63,0,0,0,0
705,H tel Gustave,0,0,0,5,0,0,0
706,H tel Gustave,0,0,0,0,1,0,0
707,H tel Gustave,0,0,0,0,0,48,0
708,H tel Gustave,0,0,0,0,0,0,5
709,H tel Hor,115,0,0,0,0,0,0
710,H tel Hor,0,21,0,0,0,0,0
711,H tel Hor,0,0,160,0,0,0,0
712,H tel Hor,0,0,0,9,0,0,0
713,H tel Hor,0,0,0,0,1,0,0
714,H tel Hor,0,0,0,0,0,75,0
715,H tel Hor,0,0,0,0,0,0,32
716,H tel Horset Op ra Best Western Premier Collection,67,0,0,0,0,0,0
717,H tel Horset Op ra Best Western Premier Collection,0,6,0,0,0,0,0
718,H tel Horset Op ra Best Western Premier Collection,0,0,68,0,0,0,0
719,H tel Horset Op ra Best Western Premier Collection,0,0,0,4,0,0,0
720,H tel Horset Op ra Best Western Premier Collection,0,0,0,0,1,0,0
721,H tel Horset Op ra Best Western Premier Collection,0,0,0,0,0,67,0
722,H tel Horset Op ra Best Western Premier Collection,0,0,0,0,0,0,44
723,H tel Jos phine by Happyculture,21,0,0,0,0,0,0
724,H tel Jos phine by Happyculture,0,3,0,0,0,0,0
725,H tel Jos phine by Happyculture,0,0,33,0,0,0,0
726,H tel Jos phine by Happyculture,0,0,0,1,0,0,0
727,H tel Jos phine by Happyculture,0,0,0,0,2,0,0
728,H tel Jos phine by Happyculture,0,0,0,0,0,21,0
729,H tel Jos phine by Happyculture,0,0,0,0,0,0,19
730,H tel Juliana Paris,56,0,0,0,0,0,0
731,H tel Juliana Paris,0,0,56,0,0,0,0
732,H tel Juliana Paris,0,0,0,18,0,0,0
733,H tel Juliana Paris,0,0,0,0,5,0,0
734,H tel Juliana Paris,0,0,0,0,0,56,0
735,H tel Juliana Paris,0,0,0,0,0,0,22
736,H tel Keppler,26,0,0,0,0,0,0
737,H tel Keppler,0,2,0,0,0,0,0
738,H tel Keppler,0,0,43,0,0,0,0
739,H tel Keppler,0,0,0,3,0,0,0
740,H tel Keppler,0,0,0,0,5,0,0
741,H tel Keppler,0,0,0,0,0,23,0
742,H tel Keppler,0,0,0,0,0,0,7
743,H tel L Echiquier Op ra Paris MGallery by Sofitel,58,0,0,0,0,0,0
744,H tel L Echiquier Op ra Paris MGallery by Sofitel,0,6,0,0,0,0,0
745,H tel L Echiquier Op ra Paris MGallery by Sofitel,0,0,75,0,0,0,0
746,H tel L Echiquier Op ra Paris MGallery by Sofitel,0,0,0,10,0,0,0
747,H tel L Echiquier Op ra Paris MGallery by Sofitel,0,0,0,0,2,0,0
748,H tel L Echiquier Op ra Paris MGallery by Sofitel,0,0,0,0,0,39,0
749,H tel L Echiquier Op ra Paris MGallery by Sofitel,0,0,0,0,0,0,37
750,H tel La Comtesse by Elegancia,48,0,0,0,0,0,0
751,H tel La Comtesse by Elegancia,0,3,0,0,0,0,0
752,H tel La Comtesse by Elegancia,0,0,41,0,0,0,0
753,H tel La Comtesse by Elegancia,0,0,0,5,0,0,0
754,H tel La Comtesse by Elegancia,0,0,0,0,2,0,0
755,H tel La Comtesse by Elegancia,0,0,0,0,0,50,0
756,H tel La Comtesse by Elegancia,0,0,0,0,0,0,14
757,H tel La Parizienne by Elegancia,38,0,0,0,0,0,0
758,H tel La Parizienne by Elegancia,0,2,0,0,0,0,0
759,H tel La Parizienne by Elegancia,0,0,51,0,0,0,0
760,H tel La Parizienne by Elegancia,0,0,0,5,0,0,0
761,H tel La Parizienne by Elegancia,0,0,0,0,2,0,0
762,H tel La Parizienne by Elegancia,0,0,0,0,0,34,0
763,H tel La Parizienne by Elegancia,0,0,0,0,0,0,12
764,H tel Lancaster Paris Champs Elys es,19,0,0,0,0,0,0
765,H tel Lancaster Paris Champs Elys es,0,3,0,0,0,0,0
766,H tel Lancaster Paris Champs Elys es,0,0,32,0,0,0,0
767,H tel Lancaster Paris Champs Elys es,0,0,0,4,0,0,0
768,H tel Lancaster Paris Champs Elys es,0,0,0,0,1,0,0
769,H tel Lancaster Paris Champs Elys es,0,0,0,0,0,19,0
770,H tel Lancaster Paris Champs Elys es,0,0,0,0,0,0,2
771,H tel Le Bellechasse Saint Germain,23,0,0,0,0,0,0
772,H tel Le Bellechasse Saint Germain,0,1,0,0,0,0,0
773,H tel Le Bellechasse Saint Germain,0,0,27,0,0,0,0
774,H tel Le Bellechasse Saint Germain,0,0,0,2,0,0,0
775,H tel Le Bellechasse Saint Germain,0,0,0,0,2,0,0
776,H tel Le Bellechasse Saint Germain,0,0,0,0,0,26,0
777,H tel Le Bellechasse Saint Germain,0,0,0,0,0,0,12
778,H tel Le M,42,0,0,0,0,0,0
779,H tel Le M,0,4,0,0,0,0,0
780,H tel Le M,0,0,43,0,0,0,0
781,H tel Le M,0,0,0,2,0,0,0
782,H tel Le M,0,0,0,0,2,0,0
783,H tel Le M,0,0,0,0,0,42,0
784,H tel Le M,0,0,0,0,0,0,9
785,H tel Le Marianne,16,0,0,0,0,0,0
786,H tel Le Marianne,0,4,0,0,0,0,0
787,H tel Le Marianne,0,0,18,0,0,0,0
788,H tel Le Marianne,0,0,0,2,0,0,0
789,H tel Le Marianne,0,0,0,0,0,15,0
790,H tel Le Marianne,0,0,0,0,0,0,4
791,H tel Le Relais Saint Germain,18,0,0,0,0,0,0
792,H tel Le Relais Saint Germain,0,0,17,0,0,0,0
793,H tel Le Relais Saint Germain,0,0,0,4,0,0,0
794,H tel Le Relais Saint Germain,0,0,0,0,0,14,0
795,H tel Le Relais Saint Germain,0,0,0,0,0,0,8
796,H tel Le Royal Monceau Raffles Paris,4,0,0,0,0,0,0
797,H tel Le Royal Monceau Raffles Paris,0,0,8,0,0,0,0
798,H tel Le Royal Monceau Raffles Paris,0,0,0,6,0,0,0
799,H tel Le Royal Monceau Raffles Paris,0,0,0,0,2,0,0
800,H tel Le Royal Monceau Raffles Paris,0,0,0,0,0,2,0
801,H tel Le Royal Monceau Raffles Paris,0,0,0,0,0,0,1
802,H tel Le Walt,25,0,0,0,0,0,0
803,H tel Le Walt,0,2,0,0,0,0,0
804,H tel Le Walt,0,0,26,0,0,0,0
805,H tel Le Walt,0,0,0,6,0,0,0
806,H tel Le Walt,0,0,0,0,0,24,0
807,H tel Le Walt,0,0,0,0,0,0,7
808,H tel Les Dames du Panth on,28,0,0,0,0,0,0
809,H tel Les Dames du Panth on,0,3,0,0,0,0,0
810,H tel Les Dames du Panth on,0,0,27,0,0,0,0
811,H tel Les Dames du Panth on,0,0,0,1,0,0,0
812,H tel Les Dames du Panth on,0,0,0,0,0,29,0
813,H tel Les Dames du Panth on,0,0,0,0,0,0,6
814,H tel Madison by MH,36,0,0,0,0,0,0
815,H tel Madison by MH,0,2,0,0,0,0,0
816,H tel Madison by MH,0,0,38,0,0,0,0
817,H tel Madison by MH,0,0,0,6,0,0,0
818,H tel Madison by MH,0,0,0,0,0,39,0
819,H tel Madison by MH,0,0,0,0,0,0,9
820,H tel Mansart Esprit de France,38,0,0,0,0,0,0
821,H tel Mansart Esprit de France,0,5,0,0,0,0,0
822,H tel Mansart Esprit de France,0,0,35,0,0,0,0
823,H tel Mansart Esprit de France,0,0,0,2,0,0,0
824,H tel Mansart Esprit de France,0,0,0,0,3,0,0
825,H tel Mansart Esprit de France,0,0,0,0,0,53,0
826,H tel Mansart Esprit de France,0,0,0,0,0,0,13
827,H tel Mathis Elys es,62,0,0,0,0,0,0
828,H tel Mathis Elys es,0,3,0,0,0,0,0
829,H tel Mathis Elys es,0,0,87,0,0,0,0
830,H tel Mathis Elys es,0,0,0,12,0,0,0
831,H tel Mathis Elys es,0,0,0,0,2,0,0
832,H tel Mathis Elys es,0,0,0,0,0,75,0
833,H tel Mathis Elys es,0,0,0,0,0,0,5
834,H tel Mayfair Paris,12,0,0,0,0,0,0
835,H tel Mayfair Paris,0,1,0,0,0,0,0
836,H tel Mayfair Paris,0,0,28,0,0,0,0
837,H tel Mayfair Paris,0,0,0,2,0,0,0
838,H tel Mayfair Paris,0,0,0,0,0,26,0
839,H tel Mayfair Paris,0,0,0,0,0,0,2
840,H tel Moli re,62,0,0,0,0,0,0
841,H tel Moli re,0,1,0,0,0,0,0
842,H tel Moli re,0,0,53,0,0,0,0
843,H tel Moli re,0,0,0,10,0,0,0
844,H tel Moli re,0,0,0,0,8,0,0
845,H tel Moli re,0,0,0,0,0,51,0
846,H tel Moli re,0,0,0,0,0,0,21
847,H tel Monna Lisa Champs Elys es,29,0,0,0,0,0,0
848,H tel Monna Lisa Champs Elys es,0,5,0,0,0,0,0
849,H tel Monna Lisa Champs Elys es,0,0,41,0,0,0,0
850,H tel Monna Lisa Champs Elys es,0,0,0,5,0,0,0
851,H tel Monna Lisa Champs Elys es,0,0,0,0,1,0,0
852,H tel Monna Lisa Champs Elys es,0,0,0,0,0,29,0
853,H tel Monna Lisa Champs Elys es,0,0,0,0,0,0,8
854,H tel Montmartre Mon Amour,26,0,0,0,0,0,0
855,H tel Montmartre Mon Amour,0,0,16,0,0,0,0
856,H tel Montmartre Mon Amour,0,0,0,2,0,0,0
857,H tel Montmartre Mon Amour,0,0,0,0,0,20,0
858,H tel Montmartre Mon Amour,0,0,0,0,0,0,5
859,H tel Original Paris,18,0,0,0,0,0,0
860,H tel Original Paris,0,1,0,0,0,0,0
861,H tel Original Paris,0,0,11,0,0,0,0
862,H tel Original Paris,0,0,0,0,3,0,0
863,H tel Original Paris,0,0,0,0,0,11,0
864,H tel Original Paris,0,0,0,0,0,0,1
865,H tel Paris Bastille Boutet MGallery by Sofitel,19,0,0,0,0,0,0
866,H tel Paris Bastille Boutet MGallery by Sofitel,0,1,0,0,0,0,0
867,H tel Paris Bastille Boutet MGallery by Sofitel,0,0,21,0,0,0,0
868,H tel Paris Bastille Boutet MGallery by Sofitel,0,0,0,0,1,0,0
869,H tel Paris Bastille Boutet MGallery by Sofitel,0,0,0,0,0,4,0
870,H tel Paris Bastille Boutet MGallery by Sofitel,0,0,0,0,0,0,11
871,H tel Pont Royal,19,0,0,0,0,0,0
872,H tel Pont Royal,0,0,25,0,0,0,0
873,H tel Pont Royal,0,0,0,7,0,0,0
874,H tel Pont Royal,0,0,0,0,0,30,0
875,H tel Pont Royal,0,0,0,0,0,0,3
876,H tel Powers,71,0,0,0,0,0,0
877,H tel Powers,0,1,0,0,0,0,0
878,H tel Powers,0,0,79,0,0,0,0
879,H tel Powers,0,0,0,12,0,0,0
880,H tel Powers,0,0,0,0,2,0,0
881,H tel Powers,0,0,0,0,0,81,0
882,H tel Powers,0,0,0,0,0,0,11
883,H tel R de Paris Boutique Hotel,60,0,0,0,0,0,0
884,H tel R de Paris Boutique Hotel,0,6,0,0,0,0,0
885,H tel R de Paris Boutique Hotel,0,0,45,0,0,0,0
886,H tel R de Paris Boutique Hotel,0,0,0,9,0,0,0
887,H tel R de Paris Boutique Hotel,0,0,0,0,11,0,0
888,H tel R de Paris Boutique Hotel,0,0,0,0,0,28,0
889,H tel R de Paris Boutique Hotel,0,0,0,0,0,0,12
890,H tel Raphael,29,0,0,0,0,0,0
891,H tel Raphael,0,1,0,0,0,0,0
892,H tel Raphael,0,0,20,0,0,0,0
893,H tel Raphael,0,0,0,7,0,0,0
894,H tel Raphael,0,0,0,0,2,0,0
895,H tel Raphael,0,0,0,0,0,15,0
896,H tel Raphael,0,0,0,0,0,0,6
897,H tel Recamier,11,0,0,0,0,0,0
898,H tel Recamier,0,0,12,0,0,0,0
899,H tel Recamier,0,0,0,2,0,0,0
900,H tel Recamier,0,0,0,0,0,15,0
901,H tel Recamier,0,0,0,0,0,0,3
902,H tel Regent s Garden,35,0,0,0,0,0,0
903,H tel Regent s Garden,0,1,0,0,0,0,0
904,H tel Regent s Garden,0,0,41,0,0,0,0
905,H tel Regent s Garden,0,0,0,6,0,0,0
906,H tel Regent s Garden,0,0,0,0,1,0,0
907,H tel Regent s Garden,0,0,0,0,0,19,0
908,H tel Regent s Garden,0,0,0,0,0,0,16
909,H tel Regina,141,0,0,0,0,0,0
910,H tel Regina,0,2,0,0,0,0,0
911,H tel Regina,0,0,154,0,0,0,0
912,H tel Regina,0,0,0,42,0,0,0
913,H tel Regina,0,0,0,0,3,0,0
914,H tel Regina,0,0,0,0,0,115,0
915,H tel Regina,0,0,0,0,0,0,14
916,H tel Regina Op ra Grands Boulevards,22,0,0,0,0,0,0
917,H tel Regina Op ra Grands Boulevards,0,2,0,0,0,0,0
918,H tel Regina Op ra Grands Boulevards,0,0,18,0,0,0,0
919,H tel Regina Op ra Grands Boulevards,0,0,0,1,0,0,0
920,H tel Regina Op ra Grands Boulevards,0,0,0,0,0,10,0
921,H tel Regina Op ra Grands Boulevards,0,0,0,0,0,0,3
922,H tel Saint Marc,43,0,0,0,0,0,0
923,H tel Saint Marc,0,2,0,0,0,0,0
924,H tel Saint Marc,0,0,36,0,0,0,0
925,H tel Saint Marc,0,0,0,9,0,0,0
926,H tel Saint Marc,0,0,0,0,2,0,0
927,H tel Saint Marc,0,0,0,0,0,16,0
928,H tel Saint Marc,0,0,0,0,0,0,5
929,H tel Saint Paul Rive Gauche,22,0,0,0,0,0,0
930,H tel Saint Paul Rive Gauche,0,1,0,0,0,0,0
931,H tel Saint Paul Rive Gauche,0,0,18,0,0,0,0
932,H tel Saint Paul Rive Gauche,0,0,0,4,0,0,0
933,H tel Saint Paul Rive Gauche,0,0,0,0,1,0,0
934,H tel Saint Paul Rive Gauche,0,0,0,0,0,21,0
935,H tel Saint Paul Rive Gauche,0,0,0,0,0,0,5
936,H tel San R gis,21,0,0,0,0,0,0
937,H tel San R gis,0,0,24,0,0,0,0
938,H tel San R gis,0,0,0,3,0,0,0
939,H tel San R gis,0,0,0,0,1,0,0
940,H tel San R gis,0,0,0,0,0,23,0
941,H tel San R gis,0,0,0,0,0,0,5
942,H tel Square Louvois,26,0,0,0,0,0,0
943,H tel Square Louvois,0,1,0,0,0,0,0
944,H tel Square Louvois,0,0,33,0,0,0,0
945,H tel Square Louvois,0,0,0,3,0,0,0
946,H tel Square Louvois,0,0,0,0,0,19,0
947,H tel Square Louvois,0,0,0,0,0,0,5
948,H tel Th r se,29,0,0,0,0,0,0
949,H tel Th r se,0,5,0,0,0,0,0
950,H tel Th r se,0,0,67,0,0,0,0
951,H tel Th r se,0,0,0,7,0,0,0
952,H tel Th r se,0,0,0,0,2,0,0
953,H tel Th r se,0,0,0,0,0,55,0
954,H tel Th r se,0,0,0,0,0,0,12
955,H tel Thoumieux,19,0,0,0,0,0,0
956,H tel Thoumieux,0,0,13,0,0,0,0
